                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     370                                      987                  1.0000000000000000E+002                  2.0000000000000001E-004                  7.6012844357550457E+003                  8.7533360215547248E+002                  6.1345555706212719E+004                  1.2517437460060890E+006                  9.9047761795729112E+000                 -6.9706868095271979E+000                  7.5897083898137130E-001                  1.9594033771067278E-008                  2.4083030596045710E-001                  1.9994324132818740E-006                  9.4017114563705451E-005                  4.1196454629734355E-005                  2.0850244238748064E-005                  1.0000000000000000E+002                  0.0000000000000000E+000                  7.5905910166848429E+001                  5.2616971937512365E-004                  2.4073656053889970E+001                  8.6695830184538606E-004                  7.6769010820227756E-003                  5.2015039053479473E-003                  2.0850244238748068E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1197806176452024E+004                  1.8994191481787966E+004                  7.9888555720024789E+005                  1.2772026618148978E+006                  1.2772026618148976E+006                  6.6589959515465224E-020                  8.9516832809659187E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.3987829370978342E+011                               "r22.05.1"                               "gfortran"                                 "12.1.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20230513"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   csound                                       pp                                      cno                                 tri_alfa                                  opacity 
                                       1                  1.0000000000000000E+002                  9.9584466613658662E-001                  4.7885895706269972E+000                 -8.8056268964313720E+000                  4.6943356066016317E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.6075052558708200E+006                  2.7000980948469507E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9826045829003782E-001 
                                       2                  9.9999999999900012E+001                  9.9583124073196538E-001                  4.7912591088629028E+000                 -8.7875928055708776E+000                  4.7077699700281705E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.5746266579739349E+006                  2.8145848259553800E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0103051025645560E-001 
                                       3                  9.9999999999666315E+001                  9.9580113899543732E-001                  4.7949007099907046E+000                 -8.7638810871348554E+000                  4.7259191180994824E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.5352527816177234E+006                  2.9725352597023558E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0446874056230182E-001 
                                       4                  9.9999999999432632E+001                  9.9577263093003165E-001                  4.8008059660695599E+000                 -8.7283081949708095E+000                  4.7546716138224721E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.4878039362624614E+006                  3.2262750426824362E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0885542565023887E-001 
                                       5                  9.9999999998884903E+001                  9.9571105070532717E-001                  4.8066585866281626E+000                 -8.6941258135421879E+000                  4.7829956217692997E+000                  7.5940000000000007E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.4476535641313419E+006                  3.4904807880823055E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1286066780953519E-001 
                                       6                  9.9999999998611059E+001                  9.9568258224577466E-001                  4.8104318879130927E+000                 -8.6734716498777829E+000                  4.8009060631121372E+000                  7.5940000000000007E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.4292857836662242E+006                  3.6604993973064511E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1486909806316814E-001 
                                       7                  9.9999999998337216E+001                  9.9565543078287044E-001                  4.8153990588437123E+000                 -8.6475937120848396E+000                  4.8241419688645371E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.4120928440978788E+006                  3.8852544510656457E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1697864314774442E-001 
                                       8                  9.9999999997866198E+001                  9.9561142087248578E-001                  4.8213712547452729E+000                 -8.6174104485084779E+000                  4.8518639528687819E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.3965836745794872E+006                  4.1648960136491099E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1920357425482031E-001 
                                       9                  9.9999999997395165E+001                  9.9557035369676550E-001                  4.8256391823230977E+000                 -8.5963435573224292E+000                  4.8715599228999391E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.3882879434194742E+006                  4.3719187637892951E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2064231229669864E-001 
                                      10                  9.9999999997159662E+001                  9.9555078828917642E-001                  4.8284116037320404E+000                 -8.5831526195565360E+000                  4.8842134467248863E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.3854008947171746E+006                  4.5067521944764535E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2137959474758586E-001 
                                      11                  9.9999999996924146E+001                  9.9553180568535238E-001                  4.8311184386428865E+000                 -8.5704843086678650E+000                  4.8965108330022344E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.3836724789342871E+006                  4.6401565248252950E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2202944020141493E-001 
                                      12                  9.9999999996688643E+001                  9.9551336642035071E-001                  4.8337624412905349E+000                 -8.5582976493123102E+000                  4.9084715795908025E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.3829501156978281E+006                  4.7722140554583871E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2260476136135157E-001 
                                      13                  9.9999999996453127E+001                  9.9549543513167238E-001                  4.8366755631710410E+000                 -8.5451135388427595E+000                  4.9215804635938376E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  6.3833815849809330E+006                  4.9193159039278252E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2315825945459624E-001 
                                      14                  9.9999999996157356E+001                  9.9547358709757439E-001                  4.8398296735975057E+000                 -8.5310118197156513E+000                  4.9357277880624926E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  6.3847492025321759E+006                  5.0816784107372636E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2371947262569061E-001 
                                      15                  9.9999999995861600E+001                  9.9545243394277116E-001                  4.8428978806828917E+000                 -8.5175009715963608E+000                  4.9494313873435472E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  6.3871294107558774E+006                  5.2422623551953438E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2421319341132186E-001 
                                      16                  9.9999999995565830E+001                  9.9543192577831086E-001                  4.8458845158564605E+000                 -8.5045327213751065E+000                  4.9627182525776732E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  6.3903736922086226E+006                  5.4011682969499338E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2465279434449683E-001 
                                      17                  9.9999999995270073E+001                  9.9541201816643743E-001                  4.8502406013191921E+000                 -8.4861879337276722E+000                  4.9819195642267546E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  6.3978717770257648E+006                  5.6342163131831329E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2510904113370047E-001 
                                      18                  9.9999999994678561E+001                  9.9537384207188262E-001                  4.8557699685261797E+000                 -8.4630099423385818E+000                  5.0062764464589362E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  6.4080626484267339E+006                  5.9430971150916172E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2579468441072905E-001 
                                      19                  9.9999999994087034E+001                  9.9533764069634956E-001                  4.8614096428468851E+000                 -8.4399590773207915E+000                  5.0309390977076767E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.4213740042971009E+006                  6.2670771212176927E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2638055737140919E-001 
                                      20                  9.9999999993411535E+001                  9.9529842643448119E-001                  4.8671170772377472E+000                 -8.4170041148919488E+000                  5.0557882779507759E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  6.4367448568666922E+006                  6.6072597247305581E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2694883607524243E-001 
                                      21                  9.9999999992736036E+001                  9.9526122122864469E-001                  4.8725455991437352E+000                 -8.3955688396723733E+000                  5.0793001160510380E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.4533550237375889E+006                  6.9415742500246453E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2742216064198519E-001 
                                      22                  9.9999999992060538E+001                  9.9522579887799811E-001                  4.8777206729982048E+000                 -8.3754627186118729E+000                  5.1016112710711656E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.4708368914272245E+006                  7.2705181331452068E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2780950011143211E-001 
                                      23                  9.9999999991385025E+001                  9.9519197097066270E-001                  4.8826644863771644E+000                 -8.3565289144317756E+000                  5.1228384712465278E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.4889172085524555E+006                  7.5945209898378900E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2813260152760930E-001 
                                      24                  9.9999999990709526E+001                  9.9515957875476913E-001                  4.8873965801751593E+000                 -8.3386376284211750E+000                  5.1430822101599665E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.5073967820399860E+006                  7.9139417774277410E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2842145108700664E-001 
                                      25                  9.9999999990034027E+001                  9.9512848704548551E-001                  4.8919342781536264E+000                 -8.3216805585987590E+000                  5.1624296240512946E+000                  7.5939999999999996E-001                  2.4040000000000000E-001                  1.9999999999997797E-004                  6.5261322003630139E+006                  8.2290757450307254E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2869903915299141E-001 
                                      26                  9.9999999989358514E+001                  9.9509857962014570E-001                  4.8962929860109732E+000                 -8.3055663268536790E+000                  5.1809567587258067E+000                  7.5939999999999996E-001                  2.4040000000000003E-001                  1.9999999999997797E-004                  6.5450199455457889E+006                  8.5401676219901891E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2898263901967666E-001 
