                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     170                                      784                  1.0000000000000000E+000                  2.0000000000000000E-003                  2.1130688898944590E+007                  1.5770377933968883E+006                  6.5478454464761699E+003                  1.4384294901265628E+000                  9.3196716198014684E-001                 -1.6101480079839317E+000                  7.5323342923091363E-001                  4.3911356953336301E-005                  2.4468748503842833E-001                  1.3362342481954917E-004                  3.4729845109669451E-004                  9.3802787247561348E-004                  2.0850244238750361E-004                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.5387217567748532E-001                  7.0983734255054579E-005                  2.4405419303010711E-001                  3.2880177558237571E-004                  1.1957000818410304E-004                  9.3805114907290167E-004                  2.0850244238750364E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0044661887085877E+003                  1.7566762098761152E+007                  6.9520265460631866E+009                  1.4289103759295305E+000                  1.4289103759295303E+000                  6.6230231142681357E-046                  3.4613251658460562E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.6683382799733375E+014                               "r22.05.1"                               "gfortran"                                 "12.1.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20230513"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   csound                                       pp                                      cno                                 tri_alfa                                  opacity 
                                       1                  1.0000000000000000E+000                 -3.0599389815618213E-002                  3.8169755986968221E+000                 -7.0758968137769260E+000                  4.5694606857246427E+000                  7.5400000000000000E-001                  2.4399999999999999E-001                  2.0000000000000018E-003                  8.2994729008406412E+005                  1.4293014777090648E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7643709455622816E-001 
                                       2                  9.9999999999899991E-001                 -3.0602392528693692E-002                  3.8189859655980007E+000                 -7.0625552849671998E+000                  4.5848315151580596E+000                  7.5400000000000000E-001                  2.4399999999999994E-001                  2.0000000000000018E-003                  8.3108236663188820E+005                  1.4739039289651404E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1314435539826062E-001 
                                       3                  9.9999999999775002E-001                 -3.0606032452417810E-002                  3.8213307214177821E+000                 -7.0484596615170458E+000                  4.6012960077955798E+000                  7.5400000000000000E-001                  2.4399999999999994E-001                  2.0000000000000018E-003                  8.3235262229085423E+005                  1.5225406051189768E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5742858286797845E-001 
                                       4                  9.9999999999650002E-001                 -3.0609556221212156E-002                  3.8250180930410878E+000                 -7.0286059059725279E+000                  4.6248791959204540E+000                  7.5400000000000000E-001                  2.4399999999999994E-001                  2.0000000000000018E-003                  8.3425079976719408E+005                  1.5937804836008334E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3079522271527442E-001 
                                       5                  9.9999999999400002E-001                 -3.0616289072623672E-002                  3.8304502503459172E+000                 -7.0045332602848296E+000                  4.6544564197682359E+000                  7.5400000000000000E-001                  2.4399999999999997E-001                  2.0000000000000018E-003                  8.3680896183496644E+005                  1.6846451765888467E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4728705551852723E-001 
                                       6                  9.9999999999150002E-001                 -3.0622659169525192E-002                  3.8349536629609404E+000                 -6.9881736544457107E+000                  4.6753893940806082E+000                  7.5400000000000011E-001                  2.4399999999999997E-001                  1.9999999999998908E-003                  8.3873060197662073E+005                  1.7493355453995117E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5288619750938774E-001 
                                       7                  9.9999999999025002E-001                 -3.0625726570799591E-002                  3.8381059057223772E+000                 -6.9779648823763489E+000                  4.6888047609387309E+000                  7.5400000000000011E-001                  2.4399999999999997E-001                  1.9999999999998908E-003                  8.3998433213681239E+005                  1.7909567845484502E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0329017945364714E+000 
                                       8                  9.9999999998900002E-001                 -3.0628722771608174E-002                  3.8418425003073406E+000                 -6.9671588678538816E+000                  4.7034181008379914E+000                  7.5400000000000011E-001                  2.4399999999999999E-001                  1.9999999999998908E-003                  8.4137045082281192E+005                  1.8360925307738262E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1351244158633564E+000 
                                       9                  9.9999999998743749E-001                 -3.0632376067846426E-002                  3.8462928328082922E+000                 -6.9560223470531879E+000                  4.7190990143732074E+000                  7.5400000000000011E-001                  2.4399999999999999E-001                  1.9999999999998908E-003                  8.4288078512504103E+005                  1.8837995018669504E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2688512659801277E+000 
                                      10                  9.9999999998587497E-001                 -3.0635936963029093E-002                  3.8510812142088051E+000                 -6.9457901243652138E+000                  4.7342339059949952E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.4434886291056417E+005                  1.9287246990471246E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4300843592733152E+000 
                                      11                  9.9999999998431233E-001                 -3.0639415026682319E-002                  3.8562648705726850E+000                 -6.9364889051969412E+000                  4.7488595306456043E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.4576921457696497E+005                  1.9704913521660916E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6288769454528200E+000 
                                      12                  9.9999999998274991E-001                 -3.0642819474098155E-002                  3.8619218286296433E+000                 -6.9281725412564992E+000                  4.7630090530833158E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.4713918085871241E+005                  2.0086009869903160E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8802128511100245E+000 
                                      13                  9.9999999998118738E-001                 -3.0646159427311578E-002                  3.8681596373666736E+000                 -6.9209322887343747E+000                  4.7767125008547309E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.4846443876145466E+005                  2.0423791181151818E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2070959298112087E+000 
                                      14                  9.9999999997962485E-001                 -3.0649444235901640E-002                  3.8751268933056724E+000                 -6.9149113469231311E+000                  4.7899971480442236E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.4976986595939740E+005                  2.0709010364594218E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6452292891453641E+000 
                                      15                  9.9999999997806233E-001                 -3.0652683892015101E-002                  3.8830214994873122E+000                 -6.9103176349391502E+000                  4.8028878421358980E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.5111710640274163E+005                  2.0929296234046699E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2489221017242866E+000 
                                      16                  9.9999999997649991E-001                 -3.0655889532901277E-002                  3.8920741336695794E+000                 -6.9074155117889324E+000                  4.8154072838338831E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.5263826332162484E+005                  2.1069670446701457E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1059734771615508E+000 
                                      17                  9.9999999997493727E-001                 -3.0659073894152258E-002                  3.9023849798205932E+000                 -6.9063630429375884E+000                  4.8275762677408824E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.5458027987630421E+005                  2.1120810167929245E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.3554807329993341E+000 
                                      18                  9.9999999997337474E-001                 -3.0662250617562448E-002                  3.9106837462859292E+000                 -6.9065515599520699E+000                  4.8364845962588108E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.5650273428580048E+005                  2.1111640961435821E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6320853900058685E+000 
                                      19                  9.9999999997259348E-001                 -3.0663839695042366E-002                  3.9161854879154427E+000                 -6.9068280682696397E+000                  4.8423236433325716E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.5803305042674916E+005                  2.1098199181797863E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6427138573961528E+000 
                                      20                  9.9999999997181210E-001                 -3.0665429802044397E-002                  3.9215526669036489E+000                 -6.9071048901248577E+000                  4.8480853091692353E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.5976425716800592E+005                  2.1084750734692150E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7772267407401099E+000 
                                      21                  9.9999999997103095E-001                 -3.0667020940398537E-002                  3.9266988818096573E+000                 -6.9072816913041377E+000                  4.8537716190860820E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.6167461856533482E+005                  2.1076165938499357E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0023122323087753E+001 
                                      22                  9.9999999997024969E-001                 -3.0668612744135522E-002                  3.9315789475256802E+000                 -6.9073006127696734E+000                  4.8593845198953352E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.6373238009077287E+005                  2.1075247390854003E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1367448478753913E+001 
                                      23                  9.9999999996946842E-001                 -3.0670204634729845E-002                  3.9361784382220950E+000                 -6.9071362657282878E+000                  4.8649258838983327E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.6590626552873920E+005                  2.1083226998910397E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2798450381248005E+001 
                                      24                  9.9999999996868716E-001                 -3.0671795940525163E-002                  3.9426456806173338E+000                 -6.9066380636884155E+000                  4.8731076910995075E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.6936869991293934E+005                  2.1107434872198982E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5116611933842833E+001 
                                      25                  9.9999999996712463E-001                 -3.0674974955644981E-002                  3.9502798013677562E+000                 -6.9052312899621153E+000                  4.8837826885813946E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.7410989753017656E+005                  2.1175940859373547E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8391815331771362E+001 
                                      26                  9.9999999996556210E-001                 -3.0678143759382406E-002                  3.9570679927686019E+000                 -6.9032514963254146E+000                  4.8942018767491282E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.7894074994587421E+005                  2.1272728197760649E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1881087584616807E+001 
                                      27                  9.9999999996399946E-001                 -3.0681298219441520E-002                  3.9631565458929230E+000                 -6.9008170856898623E+000                  4.9043772349784662E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.8378204278500902E+005                  2.1392347398060863E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5550813905432552E+001 
                                      28                  9.9999999996243705E-001                 -3.0684435114999523E-002                  3.9686655169346379E+000                 -6.8980271276157135E+000                  4.9143199200308363E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.8858527010027156E+005                  2.1530264604144210E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9374740768508641E+001 
                                      29                  9.9999999996087452E-001                 -3.0687551990691869E-002                  3.9736902154065832E+000                 -6.8949603089909983E+000                  4.9240403397370525E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.9332092477362964E+005                  2.1682894262233121E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3331621147447173E+001 
                                      30                  9.9999999995931199E-001                 -3.0690647000152480E-002                  3.9783058901628694E+000                 -6.8916779942376003E+000                  4.9335482186037307E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  8.9797186458184745E+005                  2.1847447873402366E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7403758811862126E+001 
                                      31                  9.9999999995774946E-001                 -3.0693718771721952E-002                  3.9825722749234163E+000                 -6.8882280025253451E+000                  4.9428526563825415E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.0252853442789207E+005                  2.2021754247053261E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1576363250114078E+001 
                                      32                  9.9999999995618705E-001                 -3.0696766302524364E-002                  3.9865372811472963E+000                 -6.8846477497134213E+000                  4.9519621804903196E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.0698611362806545E+005                  2.2204112728709087E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5836679058254489E+001 
                                      33                  9.9999999995462441E-001                 -3.0699788876621444E-002                  3.9920786041835625E+000                 -6.8792102554742289E+000                  4.9652782843670824E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.1357628614299616E+005                  2.2483961848495039E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2458731600643965E+001 
                                      34                  9.9999999995149946E-001                 -3.0705758995053224E-002                  3.9986123280471695E+000                 -6.8715737797620609E+000                  4.9824217577789049E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.2188786520956166E+005                  2.2882951222298218E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1379211382550096E+001 
                                      35                  9.9999999994837452E-001                 -3.0711625294465188E-002                  4.0044565004660164E+000                 -6.8637920979363702E+000                  4.9989149995089690E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.2981662067119696E+005                  2.3296812930868532E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0479609633789835E+001 
                                      36                  9.9999999994524957E-001                 -3.0717387649152213E-002                  4.0097402662724608E+000                 -6.8559471475862521E+000                  5.0148055538578440E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.3738487748043146E+005                  2.3721617919985783E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9710863154668843E+001 
                                      37                  9.9999999994212463E-001                 -3.0723047072327724E-002                  4.0145598056334286E+000                 -6.8480947978409104E+000                  5.0301359330400413E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.4461688552665815E+005                  2.4154582116372511E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9037062250574479E+001 
                                      38                  9.9999999993899968E-001                 -3.0728605304011988E-002                  4.0189886229900189E+000                 -6.8402740644236903E+000                  5.0449443032899319E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.5153666579995234E+005                  2.4593659063958050E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8430209025998494E+001 
                                      39                  9.9999999993587474E-001                 -3.0734064547170110E-002                  4.0230841224880205E+000                 -6.8325122810002643E+000                  5.0592650578554492E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.5816692740051518E+005                  2.5037318955522241E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0786826897609394E+002 
                                      40                  9.9999999993274979E-001                 -3.0739427288975468E-002                  4.0268920060675901E+000                 -6.8248279716291922E+000                  5.0731292985498522E+000                  7.5399999975961507E-001                  2.4400000024038490E-001                  2.0000000000000018E-003                  9.6452838534625969E+005                  2.5484435505424259E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1733375551184949E+002 
