                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     115                                     1070                  1.0000000000000000E+002                  2.0000000000000000E-002                  1.0837877059661589E+004                  1.4565706778187039E+003                  4.9573810638522446E+004                  1.3021256529841882E+006                  1.5469454566432479E+001                 -7.3824654921403567E+000                  6.9874455774193378E-001                  1.2555812741644560E-007                  2.8071536101902661E-001                  8.4179312375508932E-005                  5.0769624208399297E-003                  9.2165676945660194E-003                  2.0850244238750366E-003                  1.0000000000000000E+002                  0.0000000000000000E+000                  6.9898720660028900E+001                  5.8598567884937517E-004                  2.8057132782822663E+001                  7.3404845925912440E-002                  4.2910508416279441E-001                  9.2482601606777437E-001                  2.0850244238750376E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0893306707889235E+004                  1.1691036380783018E+004                  7.6797503966550226E+005                  1.2909630705559824E+006                  1.2909630705559817E+006                  1.0310258335517507E-024                  9.0552034721675882E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.4201738909797656E+011                               "r22.05.1"                               "gfortran"                                 "12.1.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20230513"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   csound                                       pp                                      cno                                 tri_alfa                                  opacity 
                                       1                  1.0000000000000000E+002                  1.1894750012905377E+000                  4.6956609135504985E+000                 -9.3782991136334317E+000                  4.2566785459208774E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.6567404918832211E+006                  6.1368514058175866E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3702385151799032E-001 
                                       2                  9.9999999999900012E+001                  1.1894618275769313E+000                  4.6970129153356721E+000                 -9.3690525523393031E+000                  4.2628870649837394E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.6307644533620654E+006                  6.2689145898100346E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3911378033581343E-001 
                                       3                  9.9999999999667835E+001                  1.1894318832559336E+000                  4.6988792342000298E+000                 -9.3565985836325307E+000                  4.2714220553048223E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.5974209608306857E+006                  6.4512901125993932E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4185546189841178E-001 
                                       4                  9.9999999999435687E+001                  1.1894027794977611E+000                  4.7013521177232116E+000                 -9.3408303369174472E+000                  4.2826359992850858E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.5589304527030168E+006                  6.6898309272216409E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4512379900712100E-001 
                                       5                  9.9999999999043922E+001                  1.1893554055776612E+000                  4.7043903116432553E+000                 -9.3221747676755751E+000                  4.2963263668814582E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.5172795225725221E+006                  6.9834672487514608E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4881244938947988E-001 
                                       6                  9.9999999998652129E+001                  1.1893100090213042E+000                  4.7088371465045675E+000                 -9.2968050618124121E+000                  4.3160933225437903E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.4707880614850316E+006                  7.4035727781183255E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5319562259984507E-001 
                                       7                  9.9999999997868599E+001                  1.1892243289518192E+000                  4.7144076658426748E+000                 -9.2663654671128093E+000                  4.3406913510532528E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.4228539005216425E+006                  7.9411174220355389E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5804247924097912E-001 
                                       8                  9.9999999997114074E+001                  1.1891473638642005E+000                  4.7196420119206861E+000                 -9.2394942499385788E+000                  4.3635584439585040E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.3904953348645037E+006                  8.4479911290895957E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6159217483636921E-001 
                                       9                  9.9999999996359563E+001                  1.1890749791979744E+000                  4.7234107689499814E+000                 -9.2206325023877351E+000                  4.3799624736651248E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.3708382735844292E+006                  8.8229869993630624E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6382543717147078E-001 
